x;y;z;E;n
-30;-16;12;1;1
-30;-16;15;1;1
-30;-16;17;1;1
-30;-16;21;1;1
-30;-16;22;1;1
-30;-16;23;1;1
-30;-15;14;1;1
-30;-15;17;1;1
-30;-15;23;1;1
-30;-15;24;0;1
-30;-15;26;1;1
-30;-14;16;1;1
-30;-14;29;0;1
-30;-13;13;1;1
-30;-13;16;0;1
-30;-13;20;1;1
-30;-13;21;0;1
-30;-13;23;1;1
-30;-13;29;1;1
-30;-13;30;1;1
-30;-12;15;1;1
-30;-12;20;1;1
-30;-12;21;0;1
-30;-12;23;1;1
-30;-12;27;0;1
-30;-12;29;0;1
-30;-11;9;1;1
-30;-11;20;0;1
-30;-11;27;1;1
-30;-10;13;1;1
-30;-10;21;1;1
-30;-10;26;1;1
-30;-9;14;0;1
-30;-9;20;1;1
-30;-9;23;0;1
-30;-8;12;1;1
-30;-8;14;1;1
-30;-8;15;1;1
-30;-8;18;0;1
-30;-8;19;1;1
-30;-8;25;0;1
-30;-8;27;0;1
-30;-8;29;1;1
-30;-8;31;0;1
-30;-7;11;0;1
-30;-7;14;0;1
-30;-7;17;0;1
-30;-7;26;1;1
-30;-7;31;1;1
-30;-6;9;0;1
-30;-6;14;1;1
-30;-6;22;1;1
-30;-6;29;0;1
-30;-5;12;1;1
-30;-5;14;1;1
-30;-5;27;1;1
-30;-5;30;1;1
-30;-5;32;1;1
-30;-4;9;1;1
-30;-4;10;1;1
-30;-4;11;1;1
-30;-4;15;1;1
-30;-4;23;1;1
-30;-4;24;1;1
-30;-4;31;0;1
-30;-4;32;0;1
-30;-3;14;1;1
-30;-2;13;1;1
-30;-2;14;1;1
-30;-2;19;0;1
-30;-2;21;0;1
-30;-2;29;0;1
-30;-2;31;0;1
-30;-2;32;1;1
-30;-1;9;1;1
-30;-1;13;0;1
-30;-1;16;0;1
-30;-1;24;0;1
-30;-1;26;1;1
-30;-1;30;0;1
-30;0;9;1;1
-30;0;11;0;1
-30;0;15;0;1
-30;0;17;1;1
-30;0;28;0;1
-30;1;9;0;1
-30;1;10;0;1
-30;1;14;0;1
-30;1;16;0;1
-30;1;19;0;1
-30;1;21;1;1
-30;1;28;0;1
-30;2;10;1;1
-30;2;11;1;1
-30;2;15;0;1
-30;2;19;1;1
-30;2;23;1;1
-30;2;29;0;1
-30;3;14;0;1
-30;4;15;0;1
-30;4;17;0;1
-30;4;25;1;1
-30;5;10;0;1
-30;5;12;0;1
-30;5;14;1;1
-30;5;18;1;1
-30;5;24;0;1
-30;5;25;1;1
-30;5;27;0;1
-30;6;15;0;1
-30;6;17;0;1
-30;6;18;1;1
-30;6;27;1;1
-30;6;28;1;1
-30;6;29;1;1
-30;6;31;0;1
-30;7;30;1;1
-30;7;31;1;1
-30;8;9;1;1
-30;8;14;1;1
-30;8;20;0;1
-30;8;23;1;1
-30;8;26;0;1
-30;8;29;1;1
-30;9;10;1;1
-30;9;21;1;1
-30;9;24;1;1
-30;9;31;1;1
-30;10;10;1;1
-30;10;15;0;1
-30;10;16;0;1
-30;10;17;1;1
-30;10;26;1;1
-30;11;22;0;1
-30;11;27;0;1
-30;12;13;0;1
-30;12;14;1;1
-30;12;26;0;1
-30;12;27;1;1
-30;13;14;0;1
-30;13;17;0;1
-30;13;22;0;1
-30;13;25;0;1
-30;14;10;1;1
-30;14;12;0;1
-30;14;13;1;1
-30;14;25;0;1
-30;14;28;0;1
-30;15;11;1;1
-30;15;14;1;1
-30;15;19;1;1
-30;16;19;0;1
-30;16;28;1;1
-30;17;14;0;1
-30;17;16;0;1
-30;17;20;0;1
-30;18;15;0;1
-30;18;18;1;1
-30;18;19;1;1
-30;18;24;0;1
-30;18;26;1;1
-30;19;13;0;1
-30;19;20;0;1
-30;19;21;0;1
-30;19;22;1;1
-30;19;25;0;1
-30;20;11;1;1
-30;20;21;0;1
-30;20;22;0;1
-30;21;11;0;1
-30;21;19;0;1
-30;22;20;0;1
-30;23;11;0;1
-30;23;14;1;1
-30;23;22;1;1
-30;24;13;1;1
-30;24;15;1;1
-30;25;12;1;1
-30;25;17;1;1
-30;25;20;0;1
-30;26;11;0;1
-30;26;13;0;1
-30;26;15;1;1
-30;26;16;0;1
-30;27;13;0;1
-30;27;15;0;1
-30;27;17;1;1
-30;28;16;0;1
-30;29;15;0;1
-29;-30;12;0;1
-29;-29;17;1;1
-29;-28;14;1;1
-29;-27;16;1;1
-29;-27;18;0;1
-29;-27;19;1;1
-29;-27;20;1;1
-29;-26;15;1;1
-29;-25;11;0;1
-29;-25;16;0;1
-29;-24;12;0;1
-29;-24;13;1;1
-29;-24;14;0;1
-29;-24;15;1;1
-29;-23;17;0;1
-29;-23;19;1;1
-29;-23;22;0;1
-29;-23;23;1;1
-29;-22;24;1;1
-29;-22;25;0;1
-29;-21;25;1;1
-29;-20;22;1;1
-29;-20;26;1;1
-29;-19;13;1;1
-29;-19;23;1;1
-29;-19;25;1;1
-29;-18;13;0;1
-29;-18;14;1;1
-29;-18;24;0;1
-29;-18;26;1;1
-29;-17;22;1;1
-29;-17;23;1;1
-29;-17;24;1;1
-29;-17;27;1;1
-29;-17;29;1;1
-29;-16;15;1;1
-29;-16;20;1;1
-29;-16;26;1;1
-29;-15;11;0;1
-29;-15;14;0;1
-29;-15;18;0;1
-29;-15;27;0;1
-29;-15;29;0;1
-29;-14;11;0;1
-29;-14;13;0;1
-29;-14;20;1;1
-29;-14;23;1;1
-29;-14;28;0;1
-29;-13;12;0;1
-29;-13;31;1;1
-29;-12;12;0;1
-29;-12;13;0;1
-29;-12;16;1;1
-29;-12;17;0;1
-29;-12;20;0;1
-29;-12;21;0;1
-29;-12;25;0;1
-29;-12;28;0;1
-29;-12;29;1;1
-29;-11;11;1;1
-29;-11;27;1;1
-29;-11;30;0;1
-29;-10;10;1;1
-29;-10;14;0;1
-29;-10;20;0;1
-29;-10;21;0;1
-29;-10;23;1;1
-29;-10;25;1;1
-29;-10;26;0;1
-29;-10;31;1;1
-29;-9;12;0;1
-29;-9;30;0;1
-29;-8;17;0;1
-29;-8;26;0;1
-29;-8;27;0;1
-29;-8;31;1;1
-29;-7;8;0;1
-29;-7;9;1;1
-29;-7;18;0;1
-29;-7;25;1;1
-29;-7;26;0;1
-29;-7;27;0;1
-29;-7;32;0;1
-29;-6;8;1;1
-29;-6;12;0;1
-29;-6;15;0;1
-29;-6;17;0;1
-29;-5;8;0;1
-29;-5;28;0;1
-29;-5;30;0;1
-29;-4;11;0;1
-29;-4;23;0;1
-29;-4;28;1;1
-29;-4;33;1;1
-29;-3;12;0;1
-29;-3;21;0;1
-29;-3;22;0;1
-29;-3;30;0;1
-29;-2;10;1;1
-29;-2;17;1;1
-29;-2;20;0;1
-29;-2;29;1;1
-29;-1;11;1;1
-29;-1;16;0;1
-29;-1;26;1;1
-29;-1;28;0;1
-29;-1;29;0;1
-29;-1;32;1;1
-29;0;19;1;1
-29;0;30;0;1
-29;1;23;1;1
-29;2;8;0;1
-29;2;14;0;1
-29;2;18;0;1
-29;2;22;0;1
-29;2;23;0;1
-29;2;32;0;1
-29;3;13;1;1
-29;3;14;1;1
-29;3;17;0;1
-29;3;20;1;1
-29;3;24;1;1
-29;3;33;1;1
-29;4;15;1;1
-29;4;17;1;1
-29;4;32;1;1
-29;5;8;0;1
-29;5;16;0;1
-29;5;22;1;1
-29;6;12;1;1
-29;6;15;1;1
-29;6;19;0;1
-29;6;25;0;1
-29;6;27;1;1
-29;6;30;1;1
-29;7;8;0;1
-29;7;16;1;1
-29;7;25;1;1
-29;7;28;0;1
-29;7;29;0;1
-29;8;9;1;1
-29;8;11;1;1
-29;8;12;0;1
-29;8;15;0;1
-29;8;18;0;1
-29;9;9;1;1
-29;9;14;1;1
-29;9;24;1;1
-29;9;25;0;1
-29;9;26;1;1
-29;9;27;1;1
-29;9;30;1;1
-29;10;12;1;1
-29;10;16;0;1
-29;10;17;1;1
-29;10;25;1;1
-29;10;32;0;1
-29;11;24;0;1
-29;11;26;1;1
-29;12;12;1;1
-29;12;17;1;1
-29;12;26;0;1
-29;12;29;1;1
-29;13;11;1;1
-29;13;12;0;1
-29;13;15;1;1
-29;13;19;0;1
-29;13;22;0;1
-29;13;24;1;1
-29;14;11;1;1
-29;14;22;1;1
-29;14;24;0;1
-29;14;28;1;1
-29;14;30;1;1
-29;15;10;0;1
-29;15;18;0;1
-29;15;27;1;1
-29;16;13;1;1
-29;16;20;1;1
-29;17;11;0;1
-29;17;16;0;1
-29;17;22;0;1
-29;17;23;0;1
-29;17;26;0;1
-29;18;17;0;1
-29;18;20;1;1
-29;18;22;0;1
-29;19;14;1;1
-29;19;15;1;1
-29;19;22;1;1
-29;20;10;1;1
-29;20;17;0;1
-29;20;24;0;1
-29;20;26;0;1
-29;20;27;1;1
-29;21;15;0;1
-29;21;18;0;1
-29;21;21;0;1
-29;21;24;0;1
-29;21;26;1;1
-29;22;12;1;1
-29;22;13;0;1
-29;22;17;1;1
-29;22;21;0;1
-29;22;23;0;1
-29;22;24;1;1
-29;23;11;0;1
-29;23;15;0;1
-29;23;17;0;1
-29;23;18;0;1
-29;24;16;0;1
-29;24;18;0;1
-29;24;20;1;1
-29;24;21;0;1
-29;25;12;1;1
-29;25;14;0;1
-29;25;21;1;1
-29;26;11;0;1
-29;26;14;0;1
-29;26;15;0;1
-29;27;11;1;1
-29;27;17;1;1
-29;28;15;0;1
-29;29;17;0;1
-29;30;14;1;1
-28;-30;16;0;1
-28;-29;13;0;1
-28;-29;18;0;1
-28;-28;12;0;1
-28;-28;14;0;1
-28;-28;16;1;1
-28;-28;20;1;1
-28;-27;21;0;1
-28;-25;13;0;1
-28;-25;15;0;1
-28;-25;20;0;1
-28;-25;21;1;1
-28;-24;12;0;1
-28;-24;20;0;1
-28;-23;13;0;1
-28;-23;16;1;1
-28;-22;15;1;1
-28;-22;17;0;1
-28;-22;18;0;1
-28;-22;19;1;1
-28;-22;20;1;1
-28;-22;22;1;1
-28;-22;26;1;1
-28;-21;12;1;1
-28;-21;16;0;1
-28;-21;20;0;1
-28;-21;21;1;1
-28;-21;23;1;1
-28;-21;26;1;1
-28;-20;18;1;1
-28;-20;28;0;1
-28;-19;20;1;1
-28;-19;21;1;1
-28;-19;25;1;1
-28;-19;27;0;1
-28;-18;11;1;1
-28;-18;12;0;1
-28;-18;14;1;1
-28;-18;18;1;1
-28;-18;27;1;1
-28;-17;11;0;1
-28;-17;12;1;1
-28;-17;15;1;1
-28;-17;23;1;1
-28;-16;9;1;1
-28;-16;10;1;1
-28;-16;19;0;1
-28;-16;29;0;1
-28;-15;13;1;1
-28;-15;16;1;1
-28;-15;21;1;1
-28;-15;22;0;1
-28;-15;26;1;1
-28;-14;15;0;1
-28;-14;16;0;1
-28;-14;17;1;1
-28;-14;25;0;1
-28;-13;14;0;1
-28;-13;24;1;1
-28;-13;27;0;1
-28;-12;11;1;1
-28;-12;12;0;1
-28;-12;13;0;1
-28;-12;24;0;1
-28;-12;32;1;1
-28;-11;14;1;1
-28;-11;17;0;1
-28;-11;21;0;1
-28;-11;31;0;1
-28;-11;32;0;1
-28;-10;10;0;1
-28;-10;14;1;1
-28;-10;21;0;1
-28;-10;22;1;1
-28;-10;23;1;1
-28;-10;25;1;1
-28;-10;29;0;1
-28;-10;30;1;1
-28;-10;31;0;1
-28;-9;9;0;1
-28;-9;18;0;1
-28;-9;22;1;1
-28;-9;26;0;1
-28;-9;27;0;1
-28;-8;8;0;1
-28;-8;12;1;1
-28;-8;16;1;1
-28;-8;22;1;1
-28;-8;30;0;1
-28;-8;32;1;1
-28;-8;33;1;1
-28;-7;16;1;1
-28;-7;21;1;1
-28;-7;22;1;1
-28;-7;27;0;1
-28;-7;28;0;1
-28;-6;17;0;1
-28;-6;27;1;1
-28;-6;32;0;1
-28;-5;17;1;1
-28;-5;18;1;1
-28;-5;20;0;1
-28;-5;24;0;1
-28;-5;25;1;1
-28;-4;9;0;1
-28;-4;18;0;1
-28;-4;21;1;1
-28;-4;26;0;1
-28;-3;9;1;1
-28;-3;11;0;1
-28;-3;12;1;1
-28;-3;13;0;1
-28;-3;20;1;1
-28;-3;24;1;1
-28;-3;30;0;1
-28;-3;31;1;1
-28;-2;8;1;1
-28;-2;14;1;1
-28;-2;17;0;1
-28;-2;18;0;1
-28;-2;22;0;1
-28;-2;30;0;1
-28;-2;31;1;1
-28;-2;34;0;1
-28;-1;9;0;1
-28;-1;12;1;1
-28;-1;14;1;1
-28;-1;19;1;1
-28;-1;25;1;1
-28;-1;29;1;1
-28;-1;31;0;1
-28;0;10;0;1
-28;0;12;1;1
-28;0;14;1;1
-28;0;22;0;1
-28;0;31;1;1
-28;1;11;1;1
-28;1;13;0;1
-28;1;17;0;1
-28;1;19;1;1
-28;1;27;0;1
-28;1;28;1;1
-28;2;9;0;1
-28;2;17;0;1
-28;2;24;0;1
-28;2;25;1;1
-28;2;26;1;1
-28;2;30;1;1
-28;3;16;1;1
-28;3;17;0;1
-28;3;24;1;1
-28;3;25;0;1
-28;3;26;1;1
-28;3;28;1;1
-28;4;10;0;1
-28;4;12;1;1
-28;4;19;0;1
-28;4;20;1;1
-28;4;25;0;1
-28;4;30;1;1
-28;4;33;0;1
-28;5;8;0;1
-28;5;13;0;1
-28;5;24;0;1
-28;6;10;1;1
-28;6;16;1;1
-28;6;21;1;1
-28;6;24;0;1
-28;6;27;0;1
-28;6;28;1;1
-28;8;18;0;1
-28;8;20;0;1
-28;8;23;1;1
-28;8;25;1;1
-28;9;14;0;1
-28;9;16;0;1
-28;9;28;0;1
-28;9;33;0;1
-28;10;9;1;1
-28;10;10;1;1
-28;10;21;1;1
-28;10;25;1;1
-28;11;19;1;1
-28;11;32;1;1
-28;12;23;0;1
-28;12;29;0;1
-28;12;31;1;1
-28;13;12;0;1
-28;13;31;0;1
-28;14;20;1;1
-28;14;21;0;1
-28;14;30;1;1
-28;15;26;0;1
-28;15;29;1;1
-28;16;14;0;1
-28;16;15;1;1
-28;16;24;0;1
-28;16;27;0;1
-28;16;29;1;1
-28;17;15;0;1
-28;17;25;1;1
-28;17;26;1;1
-28;18;9;1;1
-28;18;20;1;1
-28;18;25;0;1
-28;19;12;1;1
-28;19;18;0;1
-28;19;19;1;1
-28;20;13;0;1
-28;20;17;1;1
-28;20;21;1;1
-28;20;22;1;1
-28;20;26;0;1
-28;20;27;1;1
-28;21;24;1;1
-28;21;25;0;1
-28;22;10;1;1
-28;22;14;1;1
-28;22;15;1;1
-28;22;23;1;1
-28;22;25;1;1
-28;23;15;1;1
-28;23;17;0;1
-28;23;19;1;1
-28;23;25;0;1
-28;24;11;1;1
-28;24;12;1;1
-28;24;16;0;1
-28;24;18;1;1
-28;24;21;1;1
-28;24;24;0;1
-28;25;11;0;1
-28;25;14;1;1
-28;26;14;0;1
-28;26;17;1;1
-28;26;22;1;1
-28;27;19;0;1
-28;28;11;0;1
-28;28;12;0;1
-28;28;13;0;1
-28;29;13;1;1
-28;29;18;0;1
-28;30;12;1;1
-27;-33;12;1;1
-27;-32;13;1;1
-27;-31;15;1;1
-27;-31;16;0;1
-27;-30;14;0;1
-27;-30;17;0;1
-27;-29;11;1;1
-27;-29;17;1;1
-27;-28;18;1;1
-27;-27;14;1;1
-27;-27;15;1;1
-27;-26;12;1;1
-27;-26;15;1;1
-27;-26;21;0;1
-27;-25;17;0;1
-27;-25;23;1;1
-27;-25;24;0;1
-27;-24;17;1;1
-27;-24;20;0;1
-27;-24;22;0;1
-27;-23;16;1;1
-27;-23;20;1;1
-27;-23;21;0;1
-27;-23;26;1;1
-27;-22;25;0;1
-27;-21;12;1;1
-27;-21;18;1;1
-27;-21;19;0;1
-27;-21;21;0;1
-27;-21;22;1;1
-27;-20;10;1;1
-27;-20;14;1;1
-27;-20;17;1;1
-27;-20;21;0;1
-27;-20;24;0;1
-27;-20;27;1;1
-27;-19;10;1;1
-27;-19;15;0;1
-27;-19;17;0;1
-27;-19;24;0;1
-27;-19;27;1;1
-27;-19;28;0;1
-27;-18;12;0;1
-27;-18;14;0;1
-27;-18;15;1;1
-27;-18;19;0;1
-27;-18;23;1;1
-27;-17;25;1;1
-27;-17;26;0;1
-27;-16;12;1;1
-27;-16;16;0;1
-27;-16;18;1;1
-27;-16;20;1;1
-27;-16;26;1;1
-27;-16;28;0;1
-27;-15;11;0;1
-27;-15;12;1;1
-27;-15;13;1;1
-27;-15;16;1;1
-27;-15;17;1;1
-27;-15;21;1;1
-27;-15;27;0;1
-27;-15;31;0;1
-27;-14;11;1;1
-27;-14;20;0;1
-27;-14;23;1;1
-27;-14;24;0;1
-27;-14;31;1;1
-27;-13;13;0;1
-27;-13;16;1;1
-27;-13;17;0;1
-27;-13;21;0;1
-27;-13;25;1;1
-27;-13;29;0;1
-27;-12;13;1;1
-27;-12;19;0;1
-27;-12;22;0;1
-27;-12;26;1;1
-27;-12;28;1;1
-27;-12;29;0;1
-27;-12;30;0;1
-27;-11;9;0;1
-27;-11;16;0;1
-27;-11;17;1;1
-27;-11;18;0;1
-27;-11;24;1;1
-27;-10;10;0;1
-27;-10;21;1;1
-27;-10;27;0;1
-27;-10;30;0;1
-27;-9;10;1;1
-27;-9;15;1;1
-27;-9;31;0;1
-27;-9;34;0;1
-27;-8;8;1;1
-27;-8;10;0;1
-27;-8;14;0;1
-27;-8;17;0;1
-27;-8;18;1;1
-27;-8;23;0;1
-27;-7;12;1;1
-27;-7;13;1;1
-27;-7;22;1;1
-27;-7;23;0;1
-27;-7;25;0;1
-27;-7;30;1;1
-27;-7;31;1;1
-27;-6;9;1;1
-27;-6;18;1;1
-27;-6;22;0;1
-27;-6;28;0;1
-27;-6;34;0;1
-27;-5;10;0;1
-27;-5;13;1;1
-27;-5;20;1;1
-27;-5;26;0;1
-27;-5;30;0;1
-27;-5;32;0;1
-27;-4;8;0;1
-27;-4;10;1;1
-27;-4;12;1;1
-27;-4;14;1;1
-27;-4;19;1;1
-27;-4;26;1;1
-27;-4;27;1;1
-27;-4;31;1;1
-27;-4;33;1;1
-27;-4;35;0;1
-27;-3;12;1;1
-27;-3;20;1;1
-27;-3;27;1;1
-27;-3;33;0;1
-27;-2;11;1;1
-27;-2;14;0;1
-27;-2;23;1;1
-27;-2;25;1;1
-27;-2;26;1;1
-27;-2;31;0;1
-27;-1;12;0;1
-27;-1;15;1;1
-27;-1;16;0;1
-27;-1;18;0;1
-27;-1;27;0;1
-27;-1;33;1;1
-27;-1;34;0;1
-27;0;15;0;1
-27;0;16;0;1
-27;0;30;1;1
-27;0;31;1;1
-27;0;33;1;1
-27;1;17;1;1
-27;1;19;0;1
-27;1;20;1;1
-27;1;23;0;1
-27;1;26;1;1
-27;2;17;0;1
-27;2;24;0;1
-27;2;25;1;1
-27;2;35;1;1
-27;3;9;1;1
-27;3;17;0;1
-27;3;22;0;1
-27;3;25;0;1
-27;3;31;1;1
-27;4;8;1;1
-27;4;17;1;1
-27;4;34;1;1
-27;5;8;1;1
-27;5;17;0;1
-27;5;21;1;1
-27;5;31;0;1
-27;5;32;1;1
-27;6;12;1;1
-27;6;13;1;1
-27;6;15;0;1
-27;6;16;1;1
-27;6;23;0;1
-27;6;26;0;1
-27;6;31;0;1
-27;7;9;0;1
-27;7;10;1;1
-27;7;12;0;1
-27;7;13;0;1
-27;7;18;0;1
-27;7;21;0;1
-27;7;24;0;1
-27;7;25;0;1
-27;7;26;0;1
-27;7;27;0;1
-27;7;31;0;1
-27;7;34;1;1
-27;8;18;1;1
-27;8;20;0;1
-27;8;31;0;1
-27;8;34;1;1
-27;9;18;0;1
-27;9;24;0;1
-27;9;26;1;1
-27;10;8;0;1
-27;10;9;0;1
-27;10;12;0;1
-27;10;13;0;1
-27;10;20;0;1
-27;10;22;1;1
-27;10;30;0;1
-27;10;32;1;1
-27;11;16;0;1
-27;11;17;0;1
-27;11;22;0;1
-27;11;27;0;1
-27;12;10;1;1
-27;12;11;1;1
-27;12;14;0;1
-27;12;15;0;1
-27;12;16;1;1
-27;12;17;1;1
-27;12;29;0;1
-27;13;10;1;1
-27;13;12;1;1
-27;13;17;0;1
-27;13;20;0;1
-27;13;24;1;1
-27;13;25;1;1
-27;13;26;0;1
-27;13;28;0;1
-27;14;17;1;1
-27;14;25;0;1
-27;14;32;1;1
-27;15;9;1;1
-27;15;11;0;1
-27;15;12;0;1
-27;15;13;0;1
-27;15;14;0;1
-27;15;24;0;1
-27;15;26;1;1
-27;16;16;1;1
-27;16;31;1;1
-27;17;13;1;1
-27;17;24;1;1
-27;18;9;1;1
-27;18;13;0;1
-27;18;15;0;1
-27;18;18;1;1
-27;18;22;1;1
-27;18;28;0;1
-27;18;30;1;1
-27;19;10;0;1
-27;19;17;1;1
-27;19;25;1;1
-27;19;26;1;1
-27;20;11;1;1
-27;20;16;1;1
-27;20;17;0;1
-27;20;22;1;1
-27;20;26;0;1
-27;20;29;0;1
-27;21;13;1;1
-27;21;15;1;1
-27;21;16;1;1
-27;21;18;1;1
-27;21;20;1;1
-27;21;21;1;1
-27;21;23;0;1
-27;21;26;0;1
-27;23;16;0;1
-27;23;20;1;1
-27;23;24;1;1
-27;24;10;0;1
-27;24;25;1;1
-27;25;12;0;1
-27;25;13;0;1
-27;25;21;1;1
-27;26;16;0;1
-27;26;17;0;1
-27;26;19;1;1
-27;26;23;0;1
-27;27;16;0;1
-27;27;19;0;1
-27;27;21;0;1
-27;27;22;0;1
-27;28;13;0;1
-27;28;20;1;1
-27;29;12;1;1
-27;29;16;1;1
-27;31;12;0;1
-27;31;16;1;1
-27;33;12;0;1
-26;-32;12;1;1
-26;-31;13;1;1
-26;-31;14;0;1
-26;-30;11;1;1
-26;-29;15;1;1
-26;-29;17;1;1
-26;-29;18;1;1
-26;-29;20;0;1
-26;-28;15;0;1
-26;-28;17;1;1
-26;-28;19;0;1
-26;-28;22;0;1
-26;-27;12;0;1
-26;-27;14;1;1
-26;-27;23;1;1
-26;-26;10;0;1
-26;-26;13;1;1
-26;-26;14;0;1
-26;-26;17;0;1
-26;-26;20;1;1
-26;-26;22;0;1
-26;-25;18;0;1
-26;-25;25;1;1
-26;-24;11;1;1
-26;-24;12;1;1
-26;-24;15;1;1
-26;-24;18;1;1
-26;-24;20;1;1
-26;-24;22;0;1
-26;-24;24;1;1
-26;-24;25;1;1
-26;-23;10;0;1
-26;-23;13;0;1
-26;-23;15;0;1
-26;-23;16;1;1
-26;-23;27;0;1
-26;-22;13;1;1
-26;-21;15;0;1
-26;-21;16;1;1
-26;-21;20;0;1
-26;-21;28;1;1
-26;-20;10;0;1
-26;-20;19;1;1
-26;-20;20;1;1
-26;-20;22;0;1
-26;-20;26;0;1
-26;-19;13;0;1
-26;-19;15;0;1
-26;-19;18;1;1
-26;-19;24;0;1
-26;-18;12;1;1
-26;-18;21;0;1
-26;-18;22;1;1
-26;-18;26;0;1
-26;-18;28;1;1
-26;-17;13;0;1
-26;-17;20;1;1
-26;-17;23;0;1
-26;-17;24;0;1
-26;-17;26;0;1
-26;-17;27;0;1
-26;-16;11;1;1
-26;-16;13;0;1
-26;-16;18;0;1
-26;-16;19;1;1
-26;-16;20;1;1
-26;-16;25;0;1
-26;-16;27;0;1
-26;-16;28;1;1
-26;-15;15;1;1
-26;-15;32;0;1
-26;-14;19;1;1
-26;-14;20;0;1
-26;-14;21;0;1
-26;-14;22;0;1
-26;-14;25;0;1
-26;-14;32;1;1
-26;-13;12;0;1
-26;-13;15;0;1
-26;-13;19;0;1
-26;-13;24;1;1
-26;-13;32;0;1
-26;-12;15;1;1
-26;-12;18;0;1
-26;-12;23;1;1
-26;-12;30;0;1
-26;-12;32;0;1
-26;-11;20;1;1
-26;-11;25;0;1
-26;-10;17;1;1
-26;-10;20;1;1
-26;-10;21;0;1
-26;-10;33;1;1
-26;-9;11;0;1
-26;-9;21;1;1
-26;-9;27;1;1
-26;-9;28;1;1
-26;-8;12;0;1
-26;-8;13;0;1
-26;-8;16;1;1
-26;-8;25;1;1
-26;-8;28;0;1
-26;-8;33;0;1
-26;-7;10;0;1
-26;-7;12;0;1
-26;-7;17;1;1
-26;-7;18;0;1
-26;-7;22;1;1
-26;-7;26;1;1
-26;-6;16;1;1
-26;-6;22;0;1
-26;-6;23;1;1
-26;-6;27;1;1
-26;-6;35;1;1
-26;-5;8;1;1
-26;-5;17;0;1
-26;-5;21;1;1
-26;-5;28;1;1
-26;-4;13;0;1
-26;-4;16;0;1
-26;-4;17;0;1
-26;-4;20;0;1
-26;-4;25;0;1
-26;-4;32;1;1
-26;-4;35;1;1
-26;-3;10;0;1
-26;-3;17;1;1
-26;-3;20;0;1
-26;-3;22;1;1
-26;-3;24;1;1
-26;-3;29;1;1
-26;-3;32;0;1
-26;-3;33;1;1
-26;-2;9;0;1
-26;-2;16;1;1
-26;-2;21;1;1
-26;-2;25;1;1
-26;-2;30;0;1
-26;-2;31;1;1
-26;-1;11;1;1
-26;-1;16;0;1
-26;-1;20;1;1
-26;-1;25;1;1
-26;-1;34;0;1
-26;-1;35;0;1
-26;0;9;1;1
-26;0;19;1;1
-26;0;29;0;1
-26;0;33;1;1
-26;1;7;1;1
-26;1;10;0;1
-26;1;11;1;1
-26;1;13;1;1
-26;1;22;0;1
-26;1;25;1;1
-26;1;28;1;1
-26;1;29;1;1
-26;1;32;0;1
-26;2;12;1;1
-26;2;14;1;1
-26;2;21;1;1
-26;2;23;0;1
-26;2;26;0;1
-26;3;8;1;1
-26;3;10;1;1
-26;3;11;1;1
-26;3;12;0;1
-26;3;14;1;1
-26;3;15;1;1
-26;3;16;1;1
-26;3;19;1;1
-26;3;24;1;1
-26;3;28;0;1
-26;3;30;0;1
-26;3;31;0;1
-26;3;32;0;1
-26;4;8;1;1
-26;4;9;1;1
-26;4;10;0;1
-26;4;11;1;1
-26;4;14;1;1
-26;4;20;0;1
-26;4;27;1;1
-26;4;29;1;1
-26;4;32;1;1
-26;5;8;0;1
-26;5;12;1;1
-26;5;16;0;1
-26;5;23;1;1
-26;5;29;1;1
-26;5;30;1;1
-26;6;8;1;1
-26;6;13;1;1
-26;6;14;1;1
-26;6;15;1;1
-26;6;19;0;1
-26;6;20;0;1
-26;6;25;0;1
-26;6;29;0;1
-26;6;31;1;1
-26;7;16;0;1
-26;7;17;0;1
-26;7;18;0;1
-26;7;22;0;1
-26;7;30;0;1
-26;8;19;0;1
-26;8;20;1;1
-26;8;21;0;1
-26;8;29;1;1
-26;8;32;1;1
-26;9;8;1;1
-26;9;21;1;1
-26;9;23;1;1
-26;9;30;1;1
-26;9;34;0;1
-26;10;9;0;1
-26;10;10;0;1
-26;10;12;1;1
-26;10;19;0;1
-26;10;27;0;1
-26;10;28;0;1
-26;10;31;0;1
-26;10;34;0;1
-26;11;10;1;1
-26;11;14;0;1
-26;11;16;0;1
-26;11;21;0;1
-26;11;28;1;1
-26;11;29;1;1
-26;11;31;0;1
-26;12;8;1;1
-26;12;15;1;1
-26;12;21;0;1
-26;12;23;0;1
-26;12;26;0;1
-26;12;29;1;1
-26;13;24;0;1
-26;13;32;1;1
-26;14;8;0;1
-26;14;13;1;1
-26;14;17;1;1
-26;14;19;0;1
-26;14;20;0;1
-26;14;23;0;1
-26;14;29;0;1
-26;14;30;0;1
-26;15;10;1;1
-26;15;11;0;1
-26;15;14;0;1
-26;15;32;1;1
-26;16;11;1;1
-26;16;14;1;1
-26;17;26;0;1
-26;17;30;1;1
-26;18;11;1;1
-26;18;21;1;1
-26;18;22;1;1
-26;18;25;1;1
-26;18;31;0;1
-26;19;13;1;1
-26;19;14;0;1
-26;19;15;0;1
-26;19;25;1;1
-26;20;12;0;1
-26;20;20;1;1
-26;20;21;0;1
-26;20;25;0;1
-26;22;10;1;1
-26;22;14;1;1
-26;22;17;1;1
-26;22;19;1;1
-26;23;13;1;1
