x;y;z;E;n
-22;-10;34;1;1
-18;-8;11;1;1
-24;-11;29;1;1
-22;-10;35;1;1
-22;-10;37;1;1
-26;-12;21;1;1
-26;-12;20;1;1
-22;-10;31;1;1
-26;-12;21;1;1
-21;-10;30;1;1
-21;-10;13;1;1
-20;-9;35;1;1
-24;-11;29;1;1
-28;-13;23;1;1
-20;-9;35;1;1
-25;-11;29;1;1
-24;-11;28;1;1
-27;-12;20;1;1
-23;-11;30;1;1
-21;-10;33;1;1
-24;-11;29;1;1
-21;-10;38;1;1
-21;-10;34;1;1
-28;-13;22;1;1
-24;-11;28;1;1
-21;-10;38;1;1
-28;-13;26;1;1
-20;-9;35;1;1
-25;-12;33;1;1
-25;-12;33;1;1
-22;-10;38;1;1
-26;-12;27;1;1
-21;-10;36;1;1
-22;-10;37;1;1
-23;-11;30;1;1
-26;-12;20;1;1
-24;-11;30;1;1
-27;-13;19;1;1
-26;-12;20;1;1
-24;-11;29;1;1
-18;-8;12;1;1
-17;-8;30;1;1
-24;-11;31;1;1
-21;-10;34;1;1
-27;-13;26;1;1
-24;-11;13;1;1
-22;-10;14;1;1
-27;-12;21;1;1
-26;-12;20;1;1
-27;-13;25;1;1
-21;-10;14;1;1
-19;-9;12;1;1
-14;-6;18;1;1
-25;-12;20;1;1
-22;-10;34;1;1
-22;-10;31;1;1
-23;-11;31;1;1
-14;-7;15;1;1
-21;-10;27;1;1
-24;-11;33;1;1
-25;-12;29;1;1
-22;-10;14;1;1
-28;-13;35;1;1
-23;-11;31;1;1
-19;-9;35;1;1
-21;-10;38;1;1
-21;-10;13;1;1
-21;-10;13;1;1
-15;-7;18;1;1
-28;-13;22;1;1
-22;-10;14;1;1
-14;-6;24;1;1
-21;-10;13;1;1
-27;-13;25;1;1
-24;-11;27;1;1
-21;-10;13;1;1
-29;-13;22;1;1
-27;-12;21;1;1
-26;-12;20;1;1
-23;-11;30;1;1
-21;-10;14;1;1
-22;-10;14;1;1
-26;-12;30;1;1
-26;-12;27;1;1
-24;-11;19;1;1
-21;-10;34;1;1
-14;-6;15;1;1
-22;-10;14;1;1
-22;-10;14;1;1
-25;-12;21;1;1
-22;-10;36;1;1
-20;-9;37;1;1
-23;-11;15;1;1
-16;-7;14;1;1
-22;-10;33;1;1
-21;-10;38;1;1
-21;-10;13;1;1
-22;-10;35;1;1
-16;-7;19;1;1
-17;-8;12;1;1
-22;-10;14;1;1
-13;-6;22;1;1
-22;-10;14;1;1
-15;-7;29;1;1
-24;-11;15;1;1
-21;-10;18;1;1
-22;-10;36;1;1
-22;-10;30;1;1
-20;-10;13;1;1
-26;-12;15;1;1
-23;-11;31;1;1
-19;-9;37;1;1
-17;-8;12;1;1
-25;-12;27;1;1
-16;-7;15;1;1
-16;-7;15;1;1
-21;-10;38;1;1
-26;-12;28;1;1
-22;-10;32;1;1
-28;-13;14;1;1
-23;-11;15;1;1
-21;-10;13;1;1
-23;-11;37;1;1
-21;-10;38;1;1
-22;-10;36;1;1
-24;-11;31;1;1
-21;-10;34;1;1
-18;-8;29;1;1
-21;-10;38;1;1
-17;-8;11;1;1
-21;-10;36;1;1
-25;-12;14;1;1
-24;-11;19;1;1
-22;-10;33;1;1
-21;-10;13;1;1
-21;-10;36;1;1
-15;-7;18;1;1
-18;-9;34;1;1
-23;-11;30;1;1
-26;-12;20;1;1
-18;-8;11;1;1
-23;-11;31;1;1
-21;-10;14;1;1
-20;-10;13;1;1
-21;-10;13;1;1
-26;-12;28;1;1
-21;-10;38;1;1
-23;-11;14;1;1
-22;-10;14;1;1
-21;-10;13;1;1
-21;-10;13;1;1
-27;-13;27;1;1
-22;-10;14;1;1
-20;-9;13;1;1
-18;-8;11;1;1
-22;-11;37;1;1
-23;-11;31;1;1
-24;-11;30;1;1
-23;-11;30;1;1
-18;-8;20;1;1
-24;-12;27;1;1
-27;-13;11;1;1
-21;-10;34;1;1
-16;-8;26;1;1
-21;-10;35;1;1
-19;-9;30;1;1
-25;-12;27;1;1
-23;-11;14;1;1
-20;-9;13;1;1
-22;-10;36;1;1
-28;-13;22;1;1
-13;-6;15;1;1
-21;-10;35;1;1
-23;-11;14;1;1
-21;-10;35;1;1
-23;-11;30;1;1
-25;-12;28;1;1
-23;-11;37;1;1
-22;-10;36;1;1
-25;-12;29;1;1
-23;-11;30;1;1
-22;-11;37;1;1
-23;-11;31;1;1
-16;-7;13;1;1
-21;-10;14;1;1
-21;-10;35;1;1
-22;-10;37;1;1
-26;-12;27;1;1
-24;-11;28;1;1
-26;-12;30;1;1
-17;-8;39;1;1
-21;-10;36;1;1
-24;-11;34;1;1
-14;-7;18;1;1
-16;-7;38;1;1
-27;-13;26;1;1
-25;-12;24;1;1
-25;-12;29;1;1
-26;-12;30;1;1
-21;-10;23;1;1
-23;-11;14;1;1
-21;-10;35;1;1
-21;-10;35;1;1
-22;-11;37;1;1
-22;-10;36;1;1
-24;-11;27;1;1
-28;-13;16;1;1
-16;-8;13;1;1
-27;-13;25;1;1
-26;-12;26;1;1
-22;-10;36;1;1
-24;-11;35;1;1
-15;-7;19;1;1
-18;-8;32;1;1
-23;-11;30;1;1
-23;-11;35;1;1
-22;-10;36;1;1
-17;-8;13;1;1
-25;-12;29;1;1
-27;-13;27;1;1
-20;-10;13;1;1
-22;-11;14;1;1
-21;-10;34;1;1
-23;-11;35;1;1
-25;-12;29;1;1
-25;-12;29;1;1
-21;-10;35;1;1
-21;-10;35;1;1
-21;-10;35;1;1
-21;-10;16;1;1
-28;-13;23;1;1
-23;-11;26;1;1
-13;-6;23;1;1
-22;-10;36;1;1
-21;-10;34;1;1
-28;-13;13;1;1
-22;-11;37;1;1
-26;-12;34;1;1
-24;-11;30;1;1
-20;-10;13;1;1
-27;-13;14;1;1
-16;-8;13;1;1
-26;-12;20;1;1
-21;-10;35;1;1
-20;-9;13;1;1
-16;-7;13;1;1
-19;-9;12;1;1
-22;-10;36;1;1
-13;-6;23;1;1
-22;-10;35;1;1
-22;-10;36;1;1
-21;-10;23;1;1
-21;-10;34;1;1
-21;-10;34;1;1
-23;-11;31;1;1
-22;-10;35;1;1
-28;-13;12;1;1
-22;-10;36;1;1
-22;-10;36;1;1
-22;-10;36;1;1
-22;-10;36;1;1
-26;-12;26;1;1
-22;-10;36;1;1
-21;-10;34;1;1
-22;-10;35;1;1
-22;-10;36;1;1
-14;-7;11;1;1
-22;-10;35;1;1
-23;-11;30;1;1
-19;-9;11;1;1
-23;-11;30;1;1
-22;-10;36;1;1
-25;-12;21;1;1
-24;-11;30;1;1
-15;-7;27;1;1
-25;-12;33;1;1
-22;-11;37;1;1
-23;-11;31;1;1
-27;-13;27;1;1
-26;-12;29;1;1
-21;-10;24;1;1
-15;-7;17;1;1
-23;-11;30;1;1
-26;-13;20;1;1
-24;-11;31;1;1
-25;-12;33;1;1
-26;-12;25;1;1
-23;-11;26;1;1
-22;-10;14;1;1
-19;-9;12;1;1
-17;-8;11;1;1
-27;-13;26;1;1
-27;-13;26;1;1
-26;-13;28;1;1
-22;-11;24;1;1
-21;-10;24;1;1
-21;-10;38;1;1
-22;-10;36;1;1
-22;-10;32;1;1
-25;-12;13;1;1
-20;-10;13;1;1
-26;-12;23;1;1
-16;-7;18;1;1
-26;-12;16;1;1
-22;-10;36;1;1
-28;-13;22;1;1
-24;-11;30;1;1
-26;-12;25;1;1
-16;-7;18;1;1
-22;-11;37;1;1
-21;-10;14;1;1
-20;-10;15;1;1
-27;-13;25;1;1
-26;-12;16;1;1
-25;-12;16;1;1
-25;-12;14;1;1
-26;-13;26;1;1
-23;-11;26;1;1
-25;-12;29;1;1
-21;-10;13;1;1
-24;-11;29;1;1
-20;-9;13;1;1
-28;-13;20;1;1
-25;-12;20;1;1
-22;-11;31;1;1
-27;-13;26;1;1
-23;-11;26;1;1
-15;-7;18;1;1
-27;-13;25;1;1
-21;-10;14;1;1
-19;-9;34;1;1
-16;-8;24;1;1
-28;-13;12;1;1
-26;-13;26;1;1
-26;-12;26;1;1
-20;-10;13;1;1
-22;-11;31;1;1
-19;-9;34;1;1
-21;-10;38;1;1
-21;-10;34;1;1
-24;-11;35;1;1
-17;-8;29;1;1
-27;-13;25;1;1
-25;-12;20;1;1
-27;-13;11;1;1
-28;-13;11;1;1
-22;-10;35;1;1
-25;-12;16;1;1
-21;-10;37;1;1
-23;-11;35;1;1
-15;-7;18;1;1
-25;-12;16;1;1
-20;-9;11;1;1
-25;-12;26;1;1
-18;-8;37;1;1
-22;-11;36;1;1
-26;-12;14;1;1
-22;-11;36;1;1
-20;-9;13;1;1
-22;-10;39;1;1
-21;-10;14;1;1
-25;-12;16;1;1
-23;-11;35;1;1
-26;-13;26;1;1
-26;-13;26;1;1
-21;-10;24;1;1
-15;-7;18;1;1
-17;-8;11;1;1
-21;-10;14;1;1
-27;-13;11;1;1
-23;-11;31;1;1
-26;-12;14;1;1
-18;-8;19;1;1
-23;-11;35;1;1
-21;-10;14;1;1
-16;-7;29;1;1
-17;-8;11;1;1
-25;-12;27;1;1
-20;-10;14;1;1
-27;-13;11;1;1
-21;-10;13;1;1
-21;-10;14;1;1
-24;-11;30;1;1
-26;-12;14;1;1
-13;-6;22;1;1
-23;-11;35;1;1
-25;-12;16;1;1
-24;-12;13;1;1
-26;-13;26;1;1
-21;-10;13;1;1
-27;-13;25;1;1
-21;-10;14;1;1
-18;-9;36;1;1
-23;-11;17;1;1
-26;-13;26;1;1
-24;-12;29;1;1
-25;-12;23;1;1
-23;-11;35;1;1
-21;-10;14;1;1
-18;-9;36;1;1
-21;-10;14;1;1
-24;-12;27;1;1
-26;-12;29;1;1
-18;-9;11;1;1
-22;-10;27;1;1
-21;-10;38;1;1
-23;-11;31;1;1
-26;-13;27;1;1
-14;-7;15;1;1
-14;-7;23;1;1
-22;-11;36;1;1
-22;-11;37;1;1
-28;-13;12;1;1
-25;-12;28;1;1
-26;-13;25;1;1
-26;-12;29;1;1
-23;-11;28;1;1
-17;-8;26;1;1
-16;-7;17;1;1
-16;-7;17;1;1
-25;-12;24;1;1
-22;-11;36;1;1
-28;-13;13;1;1
-27;-13;28;1;1
-27;-13;25;1;1
-25;-12;28;1;1
-22;-11;36;1;1
-18;-9;36;1;1
-25;-12;13;1;1
-25;-12;33;1;1
-25;-12;28;1;1
-27;-13;27;1;1
-27;-13;11;1;1
-25;-12;24;1;1
-18;-9;36;1;1
-20;-10;12;1;1
-27;-13;25;1;1
-23;-11;35;1;1
-25;-12;28;1;1
-23;-11;26;1;1
-21;-10;38;1;1
-18;-9;39;1;1
-18;-9;36;1;1
-23;-11;30;1;1
-27;-13;25;1;1
-23;-11;21;1;1
-22;-11;36;1;1
-26;-13;30;1;1
-21;-10;38;1;1
-24;-12;28;1;1
-25;-12;29;1;1
-16;-8;13;1;1
-21;-10;14;1;1
-23;-11;35;1;1
-25;-12;28;1;1
-24;-12;27;1;1
-18;-9;26;1;1
-25;-12;24;1;1
-24;-12;27;1;1
-25;-12;29;1;1
-25;-12;27;1;1
-25;-12;29;1;1
-27;-13;26;1;1
-22;-11;35;1;1
-26;-13;28;1;1
-16;-8;12;1;1
-21;-10;14;1;1
-26;-13;16;1;1
-14;-7;22;1;1
-21;-10;36;1;1
-25;-12;35;1;1
-20;-10;12;1;1
-24;-12;30;1;1
-25;-12;19;1;1
-25;-12;29;1;1
-15;-7;18;1;1
-26;-13;27;1;1
-28;-13;24;1;1
-26;-13;20;1;1
-21;-10;36;1;1
-25;-12;29;1;1
-24;-12;30;1;1
-25;-12;16;1;1
-21;-10;14;1;1
-24;-12;27;1;1
-24;-12;28;1;1
-25;-12;28;1;1
-26;-13;28;1;1
-21;-10;34;1;1
-25;-12;28;1;1
-27;-13;24;1;1
-23;-11;15;1;1
-22;-11;36;1;1
-18;-9;26;1;1
-25;-12;13;1;1
-20;-10;36;1;1
-18;-9;26;1;1
-21;-10;38;1;1
-18;-9;32;1;1
-26;-13;14;1;1
-13;-6;21;1;1
-25;-12;28;1;1
-27;-13;22;1;1
-25;-12;21;1;1
-26;-13;16;1;1
-24;-12;34;1;1
-24;-12;30;1;1
-18;-9;28;1;1
-21;-10;17;1;1
-26;-13;30;1;1
-16;-8;22;1;1
-13;-6;21;1;1
-21;-10;18;1;1
-25;-12;28;1;1
-27;-13;17;1;1
-26;-13;20;1;1
-23;-11;26;1;1
-18;-9;26;1;1
-25;-12;28;1;1
-26;-13;29;1;1
-21;-10;17;1;1
-21;-10;14;1;1
-26;-13;15;1;1
-25;-12;28;1;1
-26;-13;15;1;1
-25;-12;29;1;1
-18;-9;18;1;1
-15;-7;14;1;1
-19;-9;33;1;1
-26;-13;16;1;1
-20;-10;14;1;1
-23;-11;26;1;1
-26;-13;30;1;1
-21;-10;38;1;1
-22;-11;35;1;1
-23;-12;30;1;1
-18;-9;33;1;1
-25;-13;28;1;1
-25;-12;28;1;1
-25;-12;29;1;1
-27;-13;17;1;1
-13;-6;21;1;1
-25;-12;19;1;1
-25;-12;28;1;1
-26;-13;30;1;1
-25;-12;27;1;1
-23;-11;34;1;1
-21;-10;37;1;1
-26;-13;15;1;1
-26;-13;14;1;1
-26;-13;30;1;1
-26;-13;30;1;1
-23;-11;35;1;1
-22;-11;14;1;1
-25;-12;15;1;1
-21;-11;20;1;1
-25;-12;15;1;1
-26;-13;14;1;1
-26;-13;29;1;1
-22;-11;27;1;1
-15;-8;28;1;1
-26;-13;29;1;1
-25;-12;29;1;1
-25;-13;29;1;1
-25;-12;16;1;1
-16;-8;22;1;1
-25;-13;29;1;1
-25;-13;29;1;1
-26;-13;30;1;1
-27;-13;15;1;1
-26;-13;15;1;1
-21;-10;37;1;1
-25;-12;37;1;1
-25;-12;28;1;1
-27;-13;24;1;1
-27;-13;25;1;1
-27;-13;25;1;1
-26;-13;29;1;1
-26;-13;30;1;1
-26;-13;26;1;1
-26;-13;27;1;1
-16;-8;28;1;1
-18;-9;33;1;1
-21;-11;38;1;1
-21;-10;36;1;1
-18;-9;34;1;1
-18;-9;15;1;1
-26;-13;15;1;1
-22;-11;33;1;1
-27;-13;14;1;1
-25;-13;29;1;1
-21;-10;36;1;1
-25;-12;20;1;1
-25;-13;15;1;1
-27;-13;26;1;1
-25;-13;30;1;1
-25;-13;29;1;1
-23;-11;25;1;1
-21;-10;24;1;1
-21;-10;37;1;1
-19;-9;12;1;1
-21;-11;37;1;1
-26;-13;21;1;1
-26;-13;15;1;1
-13;-7;27;1;1
-25;-13;35;1;1
-27;-13;26;1;1
-18;-9;35;1;1
-14;-7;11;1;1
-22;-11;37;1;1
-26;-13;27;1;1
-25;-13;29;1;1
-26;-13;30;1;1
-25;-12;19;1;1
-26;-13;27;1;1
-24;-12;19;1;1
-25;-13;20;1;1
-17;-8;11;1;1
-25;-13;21;1;1
-16;-8;18;1;1
-21;-11;38;1;1
-16;-8;13;1;1
-20;-10;15;1;1
-26;-13;14;1;1
-22;-11;36;1;1
-23;-11;25;1;1
-27;-13;36;1;1
-18;-9;35;1;1
-25;-13;29;1;1
-26;-13;16;1;1
-22;-11;37;1;1
-27;-13;25;1;1
-26;-13;15;1;1
-20;-10;14;1;1
-17;-8;31;1;1
-22;-11;35;1;1
-26;-13;20;1;1
-26;-13;15;1;1
-25;-13;21;1;1
-26;-13;29;1;1
-23;-11;26;1;1
-22;-11;36;1;1
-18;-9;33;1;1
-16;-8;22;1;1
-22;-11;15;1;1
-24;-12;22;1;1
-24;-12;30;1;1
-22;-11;35;1;1
-23;-11;31;1;1
-26;-13;30;1;1
-21;-11;37;1;1
-18;-9;37;1;1
-17;-9;35;1;1
-17;-9;12;1;1
-24;-12;30;1;1
-21;-11;36;1;1
-25;-13;30;1;1
-17;-9;12;1;1
-27;-13;14;1;1
-25;-13;29;1;1
-26;-13;30;1;1
-14;-7;23;1;1
-27;-13;16;1;1
-25;-13;30;1;1
-27;-13;14;1;1
-25;-13;32;1;1
-24;-12;30;1;1
-25;-13;30;1;1
-22;-11;37;1;1
-24;-12;28;1;1
-22;-11;37;1;1
-25;-12;29;1;1
-21;-10;22;1;1
-25;-12;30;1;1
-23;-11;26;1;1
-23;-11;38;1;1
-15;-7;19;1;1
-16;-8;24;1;1
-25;-12;28;1;1
-25;-12;29;1;1
-25;-13;28;1;1
-25;-13;13;1;1
-26;-13;14;1;1
-26;-13;20;1;1
-22;-11;36;1;1
-26;-13;26;1;1
-26;-13;30;1;1
-21;-11;38;1;1
-20;-10;38;1;1
-24;-12;30;1;1
-20;-10;36;1;1
-24;-12;30;1;1
-25;-12;38;1;1
-25;-13;30;1;1
-25;-13;29;1;1
-22;-11;14;1;1
-24;-12;18;1;1
-25;-13;20;1;1
-15;-8;13;1;1
-21;-11;13;1;1
-19;-10;12;1;1
-25;-13;29;1;1
-26;-13;16;1;1
-27;-13;14;1;1
-26;-13;14;1;1
-25;-13;29;1;1
-26;-13;21;1;1
-27;-13;14;1;1
-24;-12;29;1;1
-26;-13;21;1;1
-16;-8;12;1;1
-26;-13;28;1;1
-26;-13;14;1;1
-24;-12;38;1;1
-25;-13;34;1;1
-26;-13;14;1;1
-26;-13;21;1;1
-26;-13;30;1;1
-23;-11;34;1;1
-21;-11;36;1;1
-15;-7;20;1;1
-22;-11;37;1;1
-27;-13;14;1;1
-16;-8;13;1;1
-16;-8;14;1;1
-25;-13;21;1;1
-25;-13;20;1;1
-25;-13;21;1;1
-26;-13;14;1;1
-18;-9;28;1;1
-21;-11;38;1;1
-26;-13;14;1;1
-21;-10;14;1;1
-15;-7;19;1;1
-22;-11;37;1;1
-19;-9;18;1;1
-18;-9;26;1;1
-24;-12;28;1;1
-17;-8;31;1;1
-13;-7;15;1;1
-26;-13;14;1;1
-22;-11;37;1;1
-27;-13;14;1;1
-21;-11;36;1;1
-25;-12;30;1;1
-26;-13;25;1;1
-15;-8;13;1;1
-20;-10;29;1;1
-26;-13;14;1;1
-18;-9;35;1;1
-26;-13;14;1;1
-25;-12;38;1;1
-22;-11;37;1;1
-25;-13;28;1;1
-24;-12;29;1;1
-26;-13;14;1;1
-22;-11;15;1;1
-24;-12;28;1;1
-25;-13;21;1;1
-17;-9;11;1;1
-22;-11;37;1;1
-26;-13;14;1;1
-17;-9;11;1;1
-23;-11;31;1;1
-25;-13;34;1;1
-21;-11;38;1;1
-22;-11;33;1;1
-23;-12;35;1;1
-21;-11;36;1;1
-26;-13;14;1;1
-22;-11;15;1;1
-22;-11;14;1;1
-24;-12;16;1;1
-24;-12;30;1;1
-22;-11;35;1;1
-24;-12;31;1;1
-26;-13;14;1;1
-17;-9;18;1;1
-24;-12;22;1;1
-26;-13;16;1;1
-26;-13;27;1;1
-24;-12;22;1;1
-22;-11;35;1;1
-19;-10;12;1;1
-19;-10;12;1;1
-24;-12;22;1;1
-26;-13;30;1;1
-23;-12;27;1;1
-23;-12;35;1;1
-20;-10;36;1;1
-15;-8;23;1;1
-22;-11;32;1;1
-25;-13;25;1;1
-24;-12;28;1;1
-24;-12;35;1;1
-22;-11;37;1;1
-24;-12;29;1;1
-22;-11;38;1;1
-15;-8;15;1;1
-16;-8;17;1;1
-18;-9;20;1;1
-22;-11;30;1;1
-18;-9;33;1;1
-22;-11;30;1;1
-22;-11;37;1;1
-26;-13;14;1;1
-24;-12;31;1;1
-23;-12;31;1;1
-25;-13;34;1;1
-21;-11;36;1;1
-21;-11;36;1;1
-23;-12;32;1;1
-26;-13;27;1;1
-15;-7;15;1;1
-22;-11;37;1;1
-18;-9;26;1;1
-22;-11;37;1;1
-21;-11;36;1;1
-19;-10;12;1;1
-23;-12;29;1;1
-23;-12;31;1;1
-19;-10;33;1;1
-25;-13;20;1;1
-22;-11;15;1;1
-25;-13;37;1;1
-26;-13;15;1;1
-18;-9;33;1;1
-25;-13;29;1;1
-21;-11;34;1;1
-16;-8;18;1;1
-23;-12;35;1;1
-23;-12;34;1;1
-24;-12;28;1;1
-23;-12;31;1;1
-23;-12;31;1;1
-25;-13;38;1;1
-24;-12;29;1;1
-15;-8;15;1;1
-25;-13;32;1;1
-25;-13;29;1;1
-22;-11;37;1;1
-23;-12;34;1;1
-24;-13;23;1;1
-25;-13;32;1;1
-23;-12;31;1;1
-21;-11;37;1;1
-24;-12;29;1;1
-17;-9;37;1;1
-22;-11;38;1;1
-19;-10;16;1;1
-21;-11;36;1;1
-24;-12;29;1;1
-22;-11;14;1;1
-16;-8;12;1;1
-25;-13;34;1;1
-20;-10;38;1;1
-16;-8;29;1;1
-22;-11;20;1;1
-21;-11;36;1;1
-19;-10;12;1;1
-23;-12;29;1;1
-25;-13;30;1;1
-24;-12;29;1;1
-20;-10;15;1;1
-22;-11;37;1;1
-21;-11;36;1;1
-21;-11;14;1;1
-24;-13;22;1;1
-20;-10;21;1;1
-23;-12;36;1;1
-24;-12;30;1;1
-21;-11;35;1;1
-24;-12;18;1;1
-24;-12;35;1;1
-21;-11;36;1;1
-22;-11;37;1;1
-26;-13;21;1;1
-20;-10;39;1;1
-16;-8;21;1;1
-24;-12;30;1;1
-22;-12;15;1;1
-24;-13;23;1;1
-25;-13;29;1;1
-14;-7;23;1;1
-23;-12;15;1;1
-25;-13;16;1;1
-22;-11;36;1;1
-19;-10;12;1;1
-25;-13;28;1;1
-21;-11;36;1;1
-21;-11;38;1;1
-21;-11;36;1;1
-21;-11;38;1;1
-25;-13;29;1;1
-23;-12;31;1;1
-22;-11;36;1;1
-17;-9;11;1;1
-24;-13;23;1;1
-25;-13;28;1;1
-24;-13;29;1;1
-24;-13;29;1;1
-24;-13;29;1;1
-18;-9;11;1;1
-25;-13;28;1;1
-25;-13;28;1;1
-17;-9;29;1;1
-20;-10;21;1;1
-18;-9;11;1;1
-21;-11;37;1;1
-25;-13;37;1;1
-25;-13;30;1;1
-23;-12;28;1;1
-25;-13;29;1;1
-23;-12;31;1;1
-25;-13;29;1;1
-25;-13;21;1;1
-19;-10;12;1;1
-19;-10;15;1;1
-17;-9;11;1;1
-24;-13;16;1;1
-26;-13;27;1;1
-21;-11;36;1;1
-14;-7;24;1;1
-21;-11;33;1;1
-16;-8;22;1;1
-25;-13;30;1;1
-25;-13;30;1;1
-23;-12;28;1;1
-25;-13;20;1;1
-22;-12;36;1;1
-18;-9;11;1;1
-18;-9;15;1;1
-15;-8;14;1;1
-21;-11;37;1;1
-17;-9;38;1;1
-22;-11;37;1;1
-18;-9;26;1;1
-26;-13;16;1;1
-25;-13;28;1;1
-24;-13;23;1;1
-25;-13;29;1;1
-17;-9;18;1;1
-17;-9;18;1;1
-24;-13;24;1;1
-21;-11;36;1;1
-24;-13;29;1;1
-25;-13;30;1;1
-21;-11;16;1;1
-22;-12;31;1;1
-25;-13;16;1;1
-16;-8;15;1;1
-23;-12;36;1;1
-22;-11;35;1;1
-23;-12;29;1;1
-17;-9;11;1;1
-22;-11;37;1;1
-21;-11;36;1;1
-25;-13;28;1;1
-22;-11;37;1;1
-18;-9;19;1;1
-21;-11;36;1;1
-25;-13;20;1;1
-24;-12;30;1;1
-23;-12;17;1;1
-19;-10;15;1;1
-25;-13;23;1;1
-23;-12;15;1;1
-18;-9;11;1;1
-24;-13;16;1;1
-18;-9;11;1;1
-24;-12;28;1;1
-24;-13;29;1;1
-24;-13;29;1;1
-24;-12;29;1;1
-18;-9;20;1;1
-25;-13;16;1;1
-22;-11;37;1;1
-21;-11;36;1;1
-15;-8;29;1;1
-22;-11;37;1;1
-18;-9;11;1;1
-24;-12;28;1;1
-23;-12;27;1;1
-23;-12;17;1;1
-21;-11;33;1;1
-22;-11;35;1;1
-15;-8;29;1;1
-24;-13;23;1;1
-23;-12;28;1;1
-24;-12;30;1;1
-21;-11;37;1;1
-26;-13;31;1;1
-19;-10;11;1;1
-25;-13;29;1;1
-25;-13;30;1;1
-21;-11;35;1;1
-18;-9;20;1;1
-25;-13;24;1;1
-15;-8;33;1;1
-24;-13;29;1;1
-23;-12;17;1;1
-24;-13;23;1;1
-15;-8;15;1;1
-24;-12;29;1;1
-25;-13;29;1;1
-22;-11;36;1;1
-17;-9;29;1;1
-19;-10;13;1;1
-22;-11;20;1;1
-24;-12;28;1;1
-25;-13;19;1;1
-25;-13;29;1;1
-24;-13;23;1;1
-25;-13;24;1;1
-25;-13;30;1;1
-24;-13;28;1;1
-25;-13;20;1;1
-22;-11;35;1;1
-24;-13;24;1;1
-18;-9;20;1;1
-22;-11;37;1;1
-25;-13;34;1;1
-21;-11;15;1;1
-24;-13;29;1;1
-23;-12;28;1;1
-22;-11;20;1;1
-24;-12;28;1;1
-25;-13;34;1;1
-26;-13;31;1;1
-25;-13;34;1;1
-18;-9;32;1;1
-22;-11;35;1;1
-24;-13;29;1;1
-24;-13;29;1;1
-21;-11;13;1;1
-25;-13;29;1;1
-23;-12;25;1;1
-25;-13;21;1;1
-25;-13;29;1;1
-21;-11;32;1;1
-23;-12;38;1;1
-23;-12;27;1;1
-18;-10;33;1;1
-25;-13;33;1;1
-25;-13;34;1;1
-25;-13;34;1;1
-22;-11;15;1;1
-24;-12;17;1;1
-18;-9;11;1;1
-17;-9;30;1;1
-19;-10;21;1;1
-25;-13;33;1;1
-18;-9;20;1;1
-21;-11;15;1;1
-21;-11;35;1;1
-23;-12;36;1;1
-24;-13;29;1;1
-25;-13;30;1;1
-20;-10;38;1;1
-18;-9;20;1;1
-23;-12;21;1;1
-24;-13;29;1;1
-23;-12;35;1;1
-23;-12;29;1;1
-24;-12;29;1;1
-25;-13;19;1;1
-24;-13;21;1;1
-17;-9;18;1;1
-21;-11;36;1;1
-23;-12;31;1;1
-25;-13;29;1;1
-18;-10;18;1;1
-24;-13;28;1;1
-25;-13;34;1;1
-23;-12;33;1;1
-20;-11;14;1;1
-22;-12;35;1;1
-17;-9;18;1;1
-22;-11;20;1;1
-23;-12;34;1;1
-22;-12;21;1;1
-25;-13;18;1;1
-21;-11;15;1;1
-25;-13;34;1;1
-23;-12;27;1;1
-23;-12;28;1;1
-19;-10;15;1;1
-25;-13;29;1;1
-25;-13;29;1;1
-24;-13;16;1;1
-18;-10;15;1;1
-24;-13;29;1;1
-17;-9;12;1;1
-22;-12;36;1;1
-21;-11;15;1;1
-24;-12;17;1;1
-21;-11;15;1;1
-25;-13;29;1;1
-22;-12;35;1;1
-20;-10;13;1;1
-25;-13;21;1;1
-23;-12;28;1;1
-21;-11;16;1;1
-20;-10;13;1;1
-21;-11;38;1;1
-21;-11;36;1;1
-23;-12;21;1;1
-22;-12;23;1;1
-22;-12;36;1;1
-22;-12;36;1;1
-25;-13;28;1;1
-22;-12;16;1;1
-15;-8;15;1;1
-18;-10;15;1;1
-22;-12;16;1;1
-17;-9;12;1;1
-16;-9;13;1;1
-23;-12;28;1;1
-23;-12;34;1;1
-22;-12;35;1;1
-18;-10;34;1;1
-22;-12;36;1;1
-23;-12;28;1;1
-24;-13;18;1;1
-18;-10;15;1;1
-24;-13;29;1;1
-25;-13;20;1;1
-19;-10;15;1;1
-22;-11;16;1;1
-14;-7;15;1;1
-25;-13;28;1;1
-21;-11;14;1;1
-21;-11;14;1;1
-18;-10;15;1;1
-23;-12;25;1;1
-25;-13;20;1;1
-23;-12;19;1;1
-22;-12;25;1;1
-23;-12;17;1;1
-24;-13;18;1;1
-24;-13;17;1;1
-23;-12;25;1;1
-24;-13;18;1;1
-23;-12;17;1;1
-24;-13;28;1;1
-20;-11;14;1;1
-13;-7;23;1;1
-15;-8;14;1;1
-25;-13;23;1;1
-24;-13;28;1;1
-24;-13;29;1;1
-21;-11;16;1;1
-17;-9;12;1;1
-23;-12;36;1;1
-22;-11;25;1;1
-24;-13;17;1;1
-22;-11;13;1;1
-16;-8;13;1;1
-22;-12;36;1;1
-24;-13;23;1;1
-21;-11;37;1;1
-22;-12;25;1;1
-24;-13;18;1;1
-22;-12;36;1;1
-19;-10;27;1;1
